cnt,temp,hum,windspeed
30,0.52,0.83,0.0896
6,0.52,0.83,0.0896
7,0.52,0.83,0.0896
6,0.48,1.0,0.0896
34,0.48,1.0,0.0896
136,0.48,1.0,0.0896
361,0.48,1.0,0.0896
649,0.5,0.94,0.0896
318,0.5,0.94,0.0896
142,0.5,1.0,0.0896
219,0.52,0.94,0.0
272,0.54,0.88,0.194
298,0.58,0.78,0.0896
257,0.6,0.73,0.1045
304,0.62,0.69,0.194
425,0.64,0.65,0.194
810,0.66,0.65,0.1642
801,0.66,0.65,0.1642
586,0.66,0.61,0.0
424,0.62,0.73,0.2836
374,0.58,0.78,0.1642
220,0.56,0.83,0.194
151,0.56,0.83,0.0896
95,0.56,0.83,0.0
50,0.54,0.88,0.0
32,0.54,0.88,0.0896
10,0.52,0.88,0.1045
3,0.5,0.94,0.1045
34,0.5,0.94,0.0
116,0.5,0.88,0.0
346,0.5,0.93,0.1343
662,0.5,0.94,0.1343
380,0.52,0.9,0.0896
275,0.56,0.88,0.1045
318,0.62,0.73,0.1045
471,0.66,0.61,0.2239
428,0.7,0.48,0.0
432,0.72,0.42,0.1045
472,0.72,0.42,0.1343
589,0.72,0.42,0.1642
957,0.72,0.42,0.1642
830,0.7,0.45,0.1642
686,0.66,0.5,0.194
445,0.66,0.47,0.1343
284,0.62,0.53,0.1045
271,0.6,0.64,0.2836
176,0.6,0.69,0.2537
156,0.58,0.68,0.0
128,0.56,0.73,0.0896
69,0.54,0.77,0.1045
32,0.54,0.77,0.1045
7,0.52,0.83,0.0896
4,0.52,0.83,0.1642
28,0.52,0.83,0.1642
70,0.5,0.88,0.1343
154,0.5,0.94,0.194
249,0.52,0.83,0.1343
345,0.52,0.88,0.194
273,0.5,0.94,0.194
183,0.52,0.94,0.2239
196,0.52,0.94,0.2537
223,0.52,0.88,0.3582
290,0.5,0.94,0.4179
177,0.5,0.94,0.2985
115,0.5,0.88,0.2239
137,0.46,0.94,0.2239
133,0.46,0.94,0.1343
111,0.44,1.0,0.194
104,0.44,1.0,0.194
83,0.44,1.0,0.2537
105,0.44,0.94,0.2836
80,0.44,0.94,0.2836
89,0.42,1.0,0.2537
35,0.42,1.0,0.2985
18,0.42,0.94,0.2985
8,0.42,0.94,0.3284
6,0.4,1.0,0.2537
18,0.4,1.0,0.2537
39,0.4,0.94,0.3284
89,0.4,0.94,0.3284
118,0.4,0.94,0.2537
250,0.4,0.87,0.3284
323,0.4,0.94,0.2537
360,0.4,0.94,0.2239
367,0.42,0.88,0.1642
414,0.44,0.88,0.1642
421,0.44,0.88,0.194
492,0.48,0.77,0.0
419,0.5,0.72,0.0896
491,0.5,0.72,0.0896
375,0.5,0.72,0.2537
259,0.48,0.77,0.2239
149,0.48,0.77,0.1642
111,0.46,0.82,0.1343
65,0.48,0.82,0.1343
33,0.48,0.82,0.1642
28,0.48,0.82,0.2537
20,0.46,0.88,0.2239
1,0.46,0.82,0.194
4,0.44,0.82,0.1642
36,0.44,0.77,0.1642
117,0.42,0.82,0.194
370,0.44,0.72,0.194
657,0.44,0.62,0.2239
282,0.46,0.47,0.2836
153,0.5,0.36,0.5821
178,0.48,0.31,0.5821
279,0.48,0.33,0.5224
301,0.48,0.29,0.6866
217,0.48,0.33,0.4478
223,0.48,0.29,0.6119
305,0.48,0.25,0.6418
664,0.46,0.24,0.4478
684,0.44,0.26,0.4478
458,0.42,0.24,0.3582
221,0.4,0.26,0.5224
186,0.38,0.25,0.4925
93,0.36,0.25,0.3582
48,0.34,0.25,0.5224
10,0.32,0.26,0.5224
5,0.3,0.26,0.4627
7,0.26,0.3,0.2985
4,0.26,0.3,0.3284
3,0.24,0.32,0.3582
17,0.22,0.37,0.2836
101,0.22,0.37,0.194
286,0.22,0.37,0.194
581,0.22,0.37,0.2985
267,0.24,0.38,0.194
138,0.26,0.35,0.2239
175,0.3,0.31,0.1642
220,0.32,0.31,0.1642
211,0.36,0.27,0.0
184,0.4,0.24,0.1343
200,0.42,0.2,0.0
305,0.42,0.2,0.0
614,0.44,0.16,0.0
644,0.42,0.17,0.0896
417,0.42,0.17,0.0
294,0.42,0.17,0.0896
221,0.36,0.37,0.1642
134,0.36,0.37,0.1343
64,0.36,0.37,0.194
30,0.36,0.4,0.2836
8,0.36,0.46,0.2985
3,0.34,0.49,0.2985
5,0.34,0.42,0.3284
1,0.36,0.43,0.2985
40,0.36,0.43,0.2985
115,0.36,0.46,0.3582
358,0.36,0.46,0.3284
658,0.38,0.46,0.3582
314,0.4,0.43,0.4478
173,0.46,0.41,0.4179
222,0.5,0.42,0.3881
268,0.54,0.39,0.3582
273,0.56,0.43,0.3284
221,0.62,0.38,0.3582
199,0.62,0.41,0.2985
221,0.62,0.43,0.0896
604,0.6,0.6,0.2239
641,0.6,0.6,0.2239
456,0.6,0.56,0.194
362,0.6,0.56,0.2985
261,0.58,0.6,0.2537
172,0.56,0.64,0.1343
93,0.54,0.68,0.1343
48,0.54,0.68,0.194
33,0.56,0.6,0.1343
6,0.6,0.28,0.2985
5,0.58,0.28,0.2537
9,0.52,0.36,0.2537
32,0.5,0.45,0.2239
117,0.46,0.59,0.2537
367,0.46,0.51,0.3582
654,0.46,0.47,0.4179
321,0.48,0.48,0.4179
166,0.46,0.47,0.4478
220,0.5,0.45,0.4179
292,0.5,0.42,0.4925
273,0.46,0.44,0.3284
238,0.5,0.42,0.3582
307,0.52,0.39,0.3582
388,0.52,0.36,0.3284
703,0.52,0.38,0.3881
681,0.5,0.39,0.2985
468,0.48,0.39,0.2836
335,0.46,0.38,0.2985
224,0.44,0.44,0.2836
152,0.42,0.44,0.2836
94,0.42,0.47,0.2985
59,0.4,0.47,0.2985
27,0.38,0.5,0.2836
7,0.36,0.53,0.2985
7,0.34,0.61,0.1343
2,0.34,0.53,0.0896
26,0.32,0.61,0.0896
86,0.32,0.57,0.1343
289,0.32,0.57,0.1642
593,0.32,0.66,0.1642
321,0.34,0.57,0.1642
187,0.36,0.57,0.1045
201,0.36,0.53,0.0
270,0.38,0.54,0.0
242,0.4,0.5,0.0
229,0.4,0.54,0.0
280,0.42,0.54,0.0
367,0.4,0.62,0.2836
606,0.4,0.62,0.2239
560,0.42,0.54,0.194
395,0.4,0.62,0.2239
209,0.4,0.62,0.1642
220,0.38,0.66,0.1343
153,0.36,0.71,0.1642
123,0.36,0.71,0.0
92,0.38,0.82,0.194
82,0.4,0.76,0.194
69,0.42,0.77,0.2537
31,0.4,0.82,0.2537
8,0.42,0.77,0.4179
5,0.4,0.82,0.2239
23,0.36,0.87,0.1642
44,0.36,0.87,0.1642
145,0.36,0.87,0.194
223,0.4,0.76,0.194
313,0.4,0.76,0.1343
463,0.46,0.72,0.1343
621,0.48,0.67,0.0
638,0.54,0.6,0.1343
551,0.5,0.63,0.2537
605,0.52,0.59,0.2836
535,0.5,0.63,0.2985
543,0.48,0.67,0.4179
341,0.44,0.72,0.4627
284,0.42,0.71,0.4478
208,0.4,0.71,0.3284
143,0.4,0.71,0.3284
156,0.38,0.71,0.2537
112,0.36,0.76,0.2836
67,0.36,0.76,0.2537
62,0.36,0.76,0.1642
81,0.36,0.76,0.1642
25,0.34,0.81,0.1343
12,0.34,0.81,0.0896
18,0.34,0.81,0.0896
97,0.36,0.76,0.1343
84,0.36,0.71,0.1343
125,0.36,0.76,0.0896
275,0.36,0.81,0.1343
360,0.4,0.71,0.1045
451,0.4,0.71,0.194
445,0.42,0.67,0.2239
464,0.44,0.62,0.194
561,0.48,0.55,0.2239
573,0.5,0.55,0.2537
511,0.52,0.52,0.2537
555,0.52,0.55,0.2836
432,0.52,0.52,0.2985
346,0.52,0.55,0.2239
232,0.5,0.59,0.2239
134,0.5,0.59,0.1642
68,0.5,0.63,0.1045
63,0.46,0.72,0.0
17,0.44,0.82,0.1045
5,0.42,0.88,0.0896
5,0.44,0.94,0.1343
4,0.4,0.76,0.4925
24,0.4,0.76,0.4925
110,0.36,0.71,0.4627
306,0.34,0.66,0.3881
589,0.36,0.57,0.3284
317,0.38,0.54,0.3582
204,0.4,0.5,0.5224
209,0.42,0.47,0.4478
281,0.44,0.44,0.4478
281,0.46,0.36,0.2985
268,0.46,0.31,0.4179
324,0.48,0.33,0.4179
395,0.5,0.34,0.3284
729,0.5,0.29,0.2836
618,0.5,0.27,0.2537
494,0.5,0.27,0.2537
329,0.46,0.31,0.1642
238,0.46,0.28,0.1343
123,0.42,0.44,0.194
66,0.44,0.35,0.1642
33,0.4,0.43,0.1343
11,0.38,0.46,0.2239
5,0.36,0.53,0.1642
3,0.38,0.46,0.0
1,0.32,0.66,0.0896
27,0.32,0.66,0.0896
100,0.3,0.61,0.0896
341,0.32,0.66,0.0896
604,0.34,0.57,0.0
408,0.42,0.38,0.0896
219,0.44,0.33,0.0
258,0.48,0.23,0.0
331,0.52,0.25,0.0
345,0.56,0.19,0.2537
311,0.56,0.21,0.2239
316,0.6,0.2,0.194
485,0.62,0.21,0.1642
757,0.62,0.17,0.194
800,0.6,0.26,0.1642
558,0.56,0.26,0.1045
379,0.56,0.24,0.1343
243,0.54,0.45,0.0
158,0.5,0.51,0.0
79,0.5,0.59,0.0
41,0.48,0.48,0.0
11,0.46,0.59,0.0
5,0.46,0.51,0.0
3,0.44,0.58,0.0896
1,0.42,0.67,0.0896
27,0.42,0.67,0.0896
126,0.42,0.58,0.0
366,0.44,0.62,0.0
684,0.44,0.72,0.1045
363,0.48,0.55,0.1343
167,0.54,0.45,0.1343
213,0.6,0.43,0.3582
283,0.6,0.46,0.4179
251,0.6,0.46,0.2537
258,0.62,0.46,0.194
268,0.64,0.44,0.2836
390,0.64,0.44,0.2836
744,0.66,0.41,0.2985
759,0.66,0.41,0.2537
494,0.66,0.39,0.2239
372,0.64,0.27,0.2239
298,0.6,0.23,0.3284
181,0.56,0.22,0.1642
131,0.52,0.23,0.4179
45,0.52,0.23,0.4179
13,0.48,0.27,0.3284
18,0.46,0.33,0.4478
5,0.42,0.41,0.2985
1,0.38,0.43,0.2836
29,0.38,0.43,0.2836
126,0.36,0.46,0.3284
354,0.34,0.49,0.194
638,0.36,0.46,0.2239
351,0.4,0.37,0.2537
246,0.42,0.35,0.2836
268,0.42,0.38,0.2239
276,0.44,0.33,0.0
291,0.46,0.31,0.0
287,0.46,0.33,0.1642
269,0.5,0.31,0.1045
402,0.5,0.31,0.194
822,0.5,0.31,0.1642
698,0.5,0.31,0.1045
487,0.48,0.31,0.2537
312,0.44,0.41,0.194
234,0.42,0.47,0.194
149,0.4,0.47,0.194
136,0.4,0.5,0.1343
61,0.4,0.43,0.0
38,0.36,0.62,0.1343
11,0.36,0.5,0.3881
8,0.34,0.53,0.3284
5,0.34,0.49,0.2537
23,0.32,0.53,0.3284
80,0.3,0.49,0.3881
246,0.3,0.49,0.2836
508,0.3,0.49,0.3284
376,0.34,0.42,0.3284
238,0.36,0.4,0.3284
291,0.4,0.37,0.2985
337,0.42,0.35,0.2985
411,0.44,0.33,0.3284
490,0.48,0.29,0.3881
537,0.5,0.27,0.2836
536,0.5,0.22,0.4179
655,0.52,0.23,0.4179
484,0.5,0.22,0.4627
412,0.48,0.23,0.2985
252,0.46,0.24,0.2836
190,0.44,0.26,0.1343
158,0.4,0.35,0.2239
113,0.42,0.3,0.2836
94,0.42,0.26,0.2985
69,0.4,0.28,0.2537
36,0.36,0.29,0.3582
28,0.36,0.32,0.2537
7,0.32,0.36,0.1642
2,0.32,0.33,0.1642
19,0.32,0.36,0.194
54,0.32,0.33,0.2836
123,0.34,0.34,0.2537
276,0.4,0.3,0.2537
363,0.42,0.28,0.2537
495,0.44,0.24,0.2985
590,0.46,0.23,0.3881
643,0.5,0.22,0.194
578,0.5,0.22,0.2985
626,0.52,0.19,0.4179
615,0.54,0.19,0.3881
567,0.54,0.19,0.4179
517,0.54,0.18,0.2985
413,0.54,0.16,0.3284
208,0.5,0.2,0.2239
234,0.5,0.2,0.194
182,0.48,0.2,0.194
118,0.46,0.23,0.2239
85,0.44,0.24,0.2239
64,0.44,0.24,0.2239
32,0.44,0.24,0.2239
26,0.42,0.26,0.1343
7,0.4,0.4,0.0
12,0.38,0.46,0.0
28,0.36,0.37,0.0
37,0.38,0.27,0.1642
84,0.4,0.3,0.194
179,0.44,0.26,0.2239
299,0.5,0.25,0.2239
404,0.5,0.25,0.2836
457,0.54,0.24,0.2537
483,0.58,0.23,0.1642
503,0.6,0.18,0.4478
486,0.62,0.17,0.3582
476,0.64,0.19,0.3284
411,0.62,0.22,0.2985
310,0.62,0.25,0.3284
276,0.6,0.23,0.3881
211,0.56,0.28,0.4179
130,0.52,0.34,0.2239
118,0.5,0.36,0.2239
51,0.5,0.39,0.2537
37,0.48,0.39,0.2836
16,0.46,0.41,0.1343
6,0.46,0.31,0.194
3,0.44,0.3,0.1642
5,0.44,0.24,0.194
32,0.44,0.24,0.194
111,0.42,0.26,0.2239
331,0.42,0.28,0.194
617,0.44,0.3,0.194
286,0.46,0.31,0.3582
178,0.5,0.27,0.4925
223,0.52,0.27,0.4179
280,0.54,0.28,0.7164
281,0.54,0.28,0.5821
218,0.56,0.28,0.5522
255,0.58,0.28,0.5522
391,0.56,0.3,0.4179
632,0.54,0.32,0.4179
646,0.54,0.34,0.2985
421,0.52,0.34,0.3582
276,0.5,0.36,0.4478
165,0.48,0.41,0.4179
108,0.46,0.41,0.4925
67,0.44,0.44,0.2985
26,0.44,0.47,0.2836
9,0.42,0.5,0.2239
2,0.36,0.71,0.1343
2,0.36,0.71,0.1343
2,0.34,0.71,0.1343
24,0.34,0.71,0.1343
103,0.34,0.71,0.1045
384,0.34,0.71,0.1045
692,0.38,0.62,0.1343
319,0.42,0.67,0.194
181,0.46,0.47,0.1642
239,0.5,0.36,0.0
259,0.54,0.22,0.2836
283,0.52,0.23,0.1642
224,0.54,0.24,0.194
203,0.56,0.21,0.2985
362,0.58,0.21,0.2537
744,0.56,0.21,0.5224
704,0.54,0.22,0.4179
479,0.52,0.2,0.3582
282,0.46,0.28,0.3881
206,0.44,0.3,0.4478
127,0.4,0.37,0.4925
62,0.36,0.4,0.4179
30,0.34,0.36,0.4179
12,0.34,0.39,0.2836
2,0.32,0.45,0.2836
2,0.3,0.49,0.2239
27,0.28,0.56,0.194
106,0.28,0.56,0.1045
321,0.28,0.52,0.1343
595,0.3,0.49,0.2239
302,0.32,0.49,0.2985
153,0.34,0.49,0.3284
180,0.38,0.43,0.3284
182,0.36,0.46,0.3881
163,0.4,0.4,0.3582
135,0.36,0.57,0.194
202,0.38,0.46,0.2239
307,0.44,0.33,0.2985
579,0.42,0.35,0.3881
585,0.4,0.43,0.4179
384,0.4,0.4,0.3582
235,0.36,0.46,0.3284
165,0.34,0.57,0.3881
134,0.34,0.57,0.3284
61,0.34,0.57,0.2985
23,0.32,0.66,0.2836
9,0.32,0.66,0.2239
4,0.32,0.61,0.2836
5,0.32,0.61,0.2537
1,0.3,0.61,0.2239
21,0.3,0.61,0.2239
96,0.3,0.65,0.2537
306,0.3,0.65,0.3284
624,0.32,0.66,0.3284
287,0.36,0.57,0.3582
141,0.4,0.5,0.2985
224,0.42,0.47,0.2985
259,0.46,0.41,0.4478
203,0.48,0.36,0.4478
224,0.5,0.31,0.3284
211,0.48,0.31,0.2537
353,0.48,0.31,0.2836
656,0.5,0.27,0.3881
610,0.5,0.27,0.3881
433,0.46,0.31,0.2985
280,0.44,0.33,0.2537
187,0.42,0.35,0.1343
158,0.42,0.35,0.194
94,0.42,0.35,0.194
55,0.4,0.37,0.2537
30,0.36,0.46,0.194
11,0.34,0.49,0.194
11,0.34,0.61,0.1642
5,0.34,0.53,0.1343
21,0.34,0.53,0.1642
84,0.32,0.57,0.1642
296,0.34,0.61,0.2239
563,0.38,0.46,0.1642
330,0.42,0.41,0.1642
192,0.44,0.38,0.194
233,0.46,0.36,0.1343
322,0.5,0.31,0.0
358,0.52,0.27,0.2836
348,0.52,0.27,0.0
352,0.54,0.28,0.2537
463,0.56,0.26,0.2537
738,0.56,0.24,0.1642
671,0.54,0.26,0.1343
427,0.54,0.24,0.1642
286,0.5,0.29,0.1343
189,0.5,0.36,0.0
215,0.44,0.62,0.1045
198,0.42,0.62,0.0896
96,0.4,0.58,0.1343
70,0.4,0.58,0.1343
56,0.38,0.66,0.1343
32,0.36,0.66,0.0896
14,0.36,0.71,0.1045
7,0.36,0.66,0.1045
21,0.34,0.76,0.1642
64,0.36,0.71,0.1045
160,0.36,0.71,0.1343
265,0.42,0.54,0.1343
406,0.46,0.51,0.1642
564,0.52,0.45,0.194
678,0.58,0.35,0.2537
678,0.62,0.33,0.2985
660,0.64,0.27,0.4478
658,0.64,0.27,0.3582
582,0.64,0.27,0.3582
560,0.62,0.33,0.2537
481,0.62,0.35,0.2239
459,0.6,0.4,0.1642
321,0.56,0.46,0.1343
220,0.56,0.43,0.1343
212,0.54,0.52,0.1642
196,0.54,0.56,0.194
124,0.54,0.56,0.194
106,0.54,0.56,0.1642
74,0.54,0.56,0.1045
45,0.52,0.59,0.1343
12,0.54,0.52,0.0
10,0.5,0.68,0.1642
16,0.5,0.63,0.1343
46,0.5,0.63,0.1045
97,0.52,0.59,0.0
251,0.54,0.56,0.2239
421,0.58,0.53,0.2239
528,0.62,0.46,0.2985
635,0.64,0.44,0.2836
681,0.66,0.44,0.2836
628,0.7,0.39,0.2836
617,0.7,0.39,0.3881
616,0.72,0.39,0.3582
623,0.7,0.42,0.3284
479,0.7,0.42,0.2537
379,0.7,0.42,0.2537
291,0.64,0.5,0.2239
229,0.62,0.57,0.2537
134,0.68,0.44,0.3582
90,0.66,0.5,0.3881
41,0.64,0.53,0.3284
28,0.62,0.61,0.3582
14,0.6,0.64,0.2537
8,0.58,0.68,0.194
6,0.54,0.77,0.2239
38,0.54,0.77,0.2239
133,0.52,0.83,0.1642
387,0.52,0.83,0.1343
597,0.56,0.83,0.1642
297,0.62,0.69,0.2239
224,0.62,0.69,0.2537
251,0.64,0.65,0.2537
271,0.68,0.57,0.2537
263,0.74,0.45,0.2985
288,0.76,0.45,0.3284
275,0.8,0.33,0.4478
358,0.8,0.33,0.4627
712,0.8,0.33,0.3881
676,0.8,0.31,0.3881
522,0.76,0.35,0.3881
375,0.74,0.37,0.2985
271,0.68,0.51,0.2537
214,0.68,0.51,0.2537
121,0.7,0.45,0.2985
43,0.66,0.54,0.194
11,0.64,0.57,0.1642
4,0.56,0.83,0.1045
6,0.56,0.83,0.0896
9,0.66,0.44,0.2239
30,0.6,0.53,0.2537
144,0.6,0.46,0.2537
461,0.6,0.43,0.2537
673,0.6,0.43,0.2239
400,0.6,0.38,0.4925
217,0.6,0.38,0.4179
239,0.6,0.33,0.4179
244,0.6,0.33,0.3582
239,0.62,0.29,0.2537
257,0.64,0.27,0.2836
308,0.66,0.24,0.3284
370,0.68,0.22,0.3582
781,0.64,0.25,0.2985
775,0.64,0.25,0.2836
537,0.6,0.26,0.2537
402,0.6,0.23,0.2836
297,0.56,0.26,0.2985
162,0.54,0.3,0.2537
82,0.54,0.32,0.2239
38,0.54,0.32,0.1642
14,0.52,0.34,0.194
9,0.5,0.42,0.194
6,0.5,0.42,0.2239
7,0.5,0.42,0.2836
34,0.5,0.39,0.2836
134,0.5,0.39,0.2836
418,0.5,0.39,0.194
576,0.5,0.39,0.194
265,0.48,0.44,0.2985
147,0.48,0.47,0.2239
119,0.46,0.47,0.2537
110,0.46,0.51,0.1045
64,0.46,0.59,0.0
51,0.44,0.72,0.1045
98,0.42,0.77,0.194
235,0.42,0.77,0.2239
488,0.42,0.77,0.194
505,0.42,0.77,0.0
368,0.42,0.77,0.1343
260,0.42,0.77,0.1045
189,0.42,0.82,0.0896
162,0.42,0.77,0.0896
70,0.42,0.77,0.0
25,0.42,0.77,0.0
13,0.42,0.77,0.1045
6,0.42,0.77,0.0
4,0.42,0.77,0.0
4,0.42,0.71,0.0
30,0.4,0.82,0.0
120,0.4,0.82,0.1045
406,0.4,0.82,0.1343
677,0.42,0.82,0.1045
301,0.46,0.72,0.0
189,0.48,0.63,0.0896
229,0.52,0.48,0.0
264,0.54,0.49,0.0
238,0.56,0.46,0.0
237,0.58,0.43,0.0
262,0.6,0.43,0.0
387,0.62,0.41,0.1045
748,0.6,0.43,0.0896
776,0.6,0.43,0.0896
586,0.58,0.46,0.1343
404,0.56,0.49,0.2239
267,0.52,0.55,0.1045
248,0.52,0.59,0.194
144,0.5,0.63,0.1045
64,0.48,0.67,0.1045
25,0.46,0.82,0.194
21,0.44,0.88,0.194
10,0.44,0.88,0.1045
3,0.42,0.94,0.1045
25,0.42,0.94,0.0
113,0.42,0.88,0.0
359,0.42,0.94,0.0
700,0.44,0.94,0.0
359,0.46,0.88,0.0896
237,0.5,0.77,0.194
254,0.54,0.68,0.1642
362,0.58,0.53,0.194
381,0.62,0.43,0.194
394,0.64,0.44,0.2239
407,0.64,0.47,0.194
580,0.66,0.44,0.194
819,0.64,0.47,0.2836
668,0.62,0.5,0.2836
492,0.6,0.53,0.194
341,0.58,0.56,0.1642
287,0.56,0.68,0.1343
202,0.54,0.68,0.2537
187,0.52,0.72,0.1343
142,0.52,0.77,0.2239
88,0.52,0.77,0.2239
81,0.52,0.77,0.1343
29,0.5,0.82,0.2239
9,0.5,0.82,0.2537
1,0.5,0.82,0.2537
31,0.5,0.82,0.2239
76,0.5,0.82,0.2836
201,0.52,0.81,0.2537
331,0.54,0.77,0.1642
482,0.6,0.64,0.2836
608,0.62,0.61,0.3284
640,0.64,0.57,0.2239
649,0.66,0.54,0.2239
609,0.7,0.45,0.2836
628,0.72,0.39,0.2537
639,0.7,0.42,0.3284
568,0.74,0.3,0.3881
416,0.68,0.47,0.4925
54,0.56,0.73,0.4925
39,0.5,0.82,0.2985
102,0.5,0.82,0.3881
110,0.48,0.82,0.2985
91,0.46,0.82,0.2836
117,0.46,0.82,0.194
73,0.46,0.82,0.3284
56,0.46,0.72,0.2836
40,0.44,0.82,0.1642
7,0.44,0.77,0.1642
6,0.44,0.77,0.2239
12,0.44,0.72,0.3284
24,0.42,0.77,0.3881
51,0.4,0.82,0.2537
79,0.4,0.82,0.2537
68,0.38,0.82,0.3284
77,0.38,0.87,0.2985
61,0.38,0.87,0.3284
52,0.38,0.82,0.3582
53,0.38,0.87,0.3284
38,0.38,0.87,0.3881
36,0.38,0.87,0.4478
27,0.36,0.93,0.4478
39,0.36,0.93,0.4478
35,0.36,0.87,0.5224
35,0.36,0.93,0.4179
11,0.36,0.87,0.3881
13,0.34,0.87,0.5224
17,0.36,0.81,0.4627
6,0.36,0.81,0.4179
2,0.34,0.87,0.3582
4,0.32,0.87,0.3284
1,0.32,0.81,0.2836
3,0.3,0.81,0.2836
14,0.3,0.81,0.2836
45,0.3,0.81,0.2985
207,0.3,0.81,0.2537
482,0.3,0.75,0.3284
272,0.3,0.75,0.3881
100,0.32,0.7,0.3284
101,0.32,0.7,0.3582
129,0.34,0.71,0.3582
107,0.34,0.66,0.3881
114,0.36,0.62,0.4478
112,0.36,0.62,0.3881
103,0.3,0.81,0.3582
232,0.3,0.82,0.3284
379,0.32,0.81,0.1343
298,0.34,0.76,0.2239
203,0.32,0.76,0.1642
152,0.32,0.81,0.2239
89,0.32,0.76,0.194
59,0.32,0.76,0.1642
13,0.32,0.76,0.1343
7,0.32,0.81,0.1343
3,0.32,0.81,0.194
2,0.32,0.81,0.2239
3,0.3,0.7,0.194
22,0.3,0.7,0.194
120,0.3,0.7,0.2239
390,0.32,0.66,0.2836
611,0.34,0.61,0.2537
308,0.4,0.47,0.3582
162,0.42,0.47,0.2985
184,0.46,0.31,0.3881
224,0.48,0.29,0.3881
224,0.5,0.29,0.3881
216,0.5,0.25,0.3881
236,0.5,0.23,0.4179
362,0.5,0.23,0.194
691,0.52,0.22,0.3881
632,0.5,0.18,0.0
482,0.5,0.18,0.2537
285,0.48,0.21,0.3284
226,0.46,0.28,0.1642
157,0.44,0.35,0.1045
73,0.42,0.38,0.0896
36,0.44,0.38,0.0
25,0.42,0.41,0.0
7,0.36,0.62,0.0
3,0.32,0.7,0.0896
6,0.34,0.66,0.0896
24,0.34,0.66,0.0
106,0.34,0.66,0.0
389,0.34,0.71,0.0
654,0.36,0.76,0.0896
321,0.42,0.54,0.0
182,0.52,0.34,0.0
219,0.52,0.32,0.1343
269,0.54,0.28,0.2836
228,0.56,0.26,0.2239
223,0.56,0.22,0.3582
229,0.58,0.19,0.1642
376,0.6,0.2,0.3284
732,0.6,0.2,0.2985
709,0.6,0.2,0.2836
543,0.6,0.2,0.194
380,0.56,0.22,0.0896
239,0.52,0.52,0.1343
192,0.5,0.51,0.0
104,0.5,0.51,0.0896
43,0.48,0.63,0.0
23,0.48,0.48,0.0896
13,0.48,0.55,0.1045
6,0.48,0.55,0.0896
3,0.48,0.59,0.0896
17,0.48,0.63,0.1343
127,0.48,0.63,0.2537
225,0.46,0.82,0.3582
362,0.46,0.82,0.194
201,0.46,0.88,0.1642
139,0.46,0.94,0.1642
151,0.46,0.94,0.2239
204,0.52,0.83,0.1343
197,0.5,0.82,0.1642
169,0.54,0.77,0.194
204,0.52,0.83,0.3284
318,0.52,0.83,0.2239
614,0.54,0.77,0.1642
664,0.54,0.77,0.194
464,0.54,0.77,0.2239
337,0.54,0.77,0.194
250,0.52,0.83,0.2239
183,0.52,0.83,0.1642
112,0.5,0.88,0.1642
73,0.54,0.68,0.5522
35,0.5,0.59,0.4478
22,0.48,0.59,0.4179
3,0.44,0.47,0.4925
6,0.42,0.44,0.2537
19,0.42,0.44,0.3582
120,0.4,0.43,0.2537
315,0.38,0.5,0.2836
592,0.4,0.5,0.0
334,0.42,0.44,0.4925
236,0.44,0.38,0.4179
233,0.44,0.38,0.3284
307,0.46,0.36,0.3582
306,0.46,0.33,0.3881
300,0.46,0.33,0.3284
324,0.52,0.29,0.4925
440,0.52,0.29,0.2537
702,0.54,0.24,0.3881
654,0.52,0.25,0.3582
441,0.5,0.27,0.3881
289,0.46,0.31,0.2836
208,0.44,0.33,0.2985
158,0.42,0.38,0.2537
116,0.4,0.4,0.2537
103,0.38,0.43,0.1642
67,0.36,0.5,0.2985
57,0.36,0.43,0.1642
26,0.34,0.49,0.2239
2,0.34,0.49,0.1642
5,0.34,0.46,0.1343
28,0.34,0.49,0.194
55,0.34,0.49,0.1642
158,0.38,0.4,0.1343
214,0.38,0.37,0.0
291,0.38,0.4,0.1642
358,0.38,0.4,0.1045
381,0.38,0.43,0.0
389,0.4,0.37,0.0
440,0.42,0.38,0.1045
408,0.42,0.41,0.2239
376,0.44,0.38,0.194
322,0.42,0.41,0.1343
90,0.4,0.47,0.0
139,0.36,0.71,0.1343
102,0.38,0.66,0.0
84,0.36,0.71,0.194
83,0.36,0.71,0.1343
42,0.38,0.76,0.0896
36,0.36,0.81,0.1343
42,0.36,0.81,0.1343
40,0.36,0.87,0.1045
16,0.36,0.87,0.194
4,0.36,0.87,0.1343
6,0.34,0.87,0.0
7,0.34,0.87,0.1343
27,0.34,0.87,0.1343
107,0.38,0.76,0.1343
185,0.4,0.71,0.1343
380,0.42,0.67,0.0896
411,0.46,0.51,0.0
584,0.48,0.44,0.1045
595,0.5,0.45,0.1045
653,0.54,0.34,0.0
603,0.56,0.37,0.1343
587,0.6,0.28,0.194
522,0.62,0.27,0.2985
487,0.6,0.26,0.2836
375,0.56,0.35,0.1343
243,0.56,0.32,0.0896
204,0.52,0.48,0.1343
108,0.5,0.45,0.0
82,0.48,0.59,0.0
48,0.44,0.72,0.1045
24,0.42,0.77,0.0896
8,0.42,0.71,0.1343
4,0.4,0.76,0.1642
2,0.38,0.62,0.2537
20,0.38,0.62,0.2537
123,0.4,0.47,0.194
349,0.4,0.5,0.194
596,0.4,0.43,0.194
268,0.4,0.43,0.194
157,0.42,0.41,0.1642
